amazon-order-id,merchant-order-id,purchase-date,last-updated-date,order-status,fulfillment-channel,sales-channel,order-channel,url,ship-service-level,product-name,sku,asin,item-status,quantity,currency,item-price,item-tax,shipping-price,shipping-tax,gift-wrap-price,gift-wrap-tax,item-promotion-discount,ship-promotion-discount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,is-business-order,purchase-order-number,price-designation,fulfilled-by,is-iba 
408-1502871-1690722,408-1502871-1690722,2024-04-11T08:49:50+00:00,2024-04-11T11:26:28+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO25 V3.0 (Black), Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rain Cove",H2502_FBA,B0BKPLGCR6,Shipped,1,INR,3719,,,,,,,,MUMBAI,MAHARASHTRA,400101,IN,,FALSE,,,,FALSE
405-2012890-1099519,405-2012890-1099519,2024-04-11T07:24:15+00:00,2024-04-11T14:01:27+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO25 V3.0 (Black), Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rain Cove",H2502_FBA,B0BKPLGCR6,Shipped,1,INR,3719,,79,,,,,,Nagpur,MAHARASHTRA,440023,IN,,FALSE,,,,FALSE
402-5193759-8913124,402-5193759-8913124,2024-04-11T07:08:02+00:00,2024-04-11T07:18:16+00:00,Cancelled,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO25 V3.0 (Black), Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rain Cove",H2502_FBA,B0BKPLGCR6,Cancelled,0,,,,,,,,,,NAGPUR,MAHARASHTRA,440023,IN,,FALSE,,,,FALSE
404-6693339-7688310,404-6693339-7688310,2024-04-11T06:06:43+00:00,2024-04-11T10:00:21+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO25 V3.0 (Black), Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rain Cove",H2502_FBA,B0BKPLGCR6,Shipped,1,INR,3719,,,,,,,,MUMBAI,MAHARASHTRA,400018,IN,,FALSE,,,,FALSE
408-9879007-4721118,,2024-04-11T05:56:48+00:00,2024-04-13T12:13:51+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,"CarryPro Mojo 20 Ltrs(Space Grey)Everyday Laptop Backpack(Fits Laptop Up To 15.6 Inch),Roll-Top, Water Resistant Fabric, Ultra Lightweight Backpack For Women And Men,365 Days Warranty, Made In India",MOJ03,B0BCKK2GF1,Shipped,1,INR,2199,335.44,,,,,,,NEW DELHI,DELHI,110095,IN,,FALSE,,,Easy Ship,FALSE
403-1309031-0407500,403-1309031-0407500,2024-04-11T05:35:38+00:00,2024-04-11T10:33:00+00:00,Cancelled,Amazon,Amazon.in,,,Expedited,"CarryPro MOJO V2.0 (Yellow), Everyday Backpack (Fits Laptop Up to 15.6 inch), Ultra Lightweight Backpack for Women and Men,365 Days Warranty, Made In",V2MJ5_FBA,B0CTWSM13Y,Cancelled,0,,,,,,,,,,KANGRA,HIMACHAL PRADESH,176077,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,,,FALSE
408-8280576-0984369,408-8280576-0984369,2024-04-11T05:23:29+00:00,2024-04-11T07:20:53+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro MOJO V2.0 (Black), Everyday Backpack (Fits Laptop Up to 15.6 inch), Ultra Lightweight Backpack for Women and Men,365 Days Warranty, Made In I",V2MJ2_FBA,B0CTWX9KGT,Shipped,1,INR,2199,,,,,,,,Bengaluru,KARNATAKA,560037,IN,,FALSE,,,,FALSE
408-5832200-3782733,408-5832200-3782733,2024-04-11T05:21:33+00:00,2024-04-11T10:18:47+00:00,Cancelled,Amazon,Amazon.in,,,Expedited,"CarryPro MOJO V2.0 (Black), Everyday Backpack (Fits Laptop Up to 15.6 inch), Ultra Lightweight Backpack for Women and Men,365 Days Warranty, Made In I",V2MJ2_FBA,B0CTWX9KGT,Cancelled,0,,,,,,,,,,Howrah,WEST BENGAL,711106,IN,,FALSE,,,,FALSE
402-2641245-4775565,402-2641245-4775565,2024-04-11T04:24:46+00:00,2024-04-11T06:32:26+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO25 V3.0 (Rust Orange), Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rai",H2501_FBA,B0BJXTDBTR,Shipped,1,INR,3719,,99,,,,,,ernakulam,KERALA,682036,IN,,FALSE,,,,FALSE
407-6052052-9949903,,2024-04-11T03:49:36+00:00,2024-04-16T14:29:43+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,"CarryPro Mojo 20 Ltrs(Space Grey)Everyday Laptop Backpack(Fits Laptop Up To 15.6 Inch),Roll-Top, Water Resistant Fabric, Ultra Lightweight Backpack For Women And Men,365 Days Warranty, Made In India",MOJ03,B0BCKK2GF1,Shipped,1,INR,2199,335.44,,,,,,,MUMBAI,MAHARASHTRA,400099,IN,,FALSE,,,Easy Ship,FALSE
404-8580666-8969929,,2024-04-11T01:42:20+00:00,2024-04-16T07:25:17+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,"CarryPro Mojo 20 Ltrs(Space Grey)Everyday Laptop Backpack(Fits Laptop Up To 15.6 Inch),Roll-Top, Water Resistant Fabric, Ultra Lightweight Backpack For Women And Men,365 Days Warranty, Made In India",MOJ03,B0BCKK2GF1,Shipped,1,INR,2199,335.44,,,,,,,PUNE,MAHARASHTRA,411057,IN,,FALSE,,,Easy Ship,FALSE
402-0111795-3645969,402-0111795-3645969,2024-04-10T19:28:42+00:00,2024-04-11T22:40:29+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO25 V3.0 (Olive Green), Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rai",H2504_FBA,B0BJXNT8V6,Shipped,1,INR,3719,,40,,,,,40,"Payyambalam, kannur",Kerala,670001,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,,,FALSE
402-7302420-2186720,402-7302420-2186720,2024-04-10T19:27:13+00:00,2024-04-11T05:39:22+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro MOJO V2.0 (Black), Everyday Backpack (Fits Laptop Up to 15.6 inch), Ultra Lightweight Backpack for Women and Men,365 Days Warranty, Made In I",V2MJ2_FBA,B0CTWX9KGT,Shipped,1,INR,2199,,40,,,,,40,CHANDIGARH,CHANDIGARH,160036,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,,,FALSE
402-8538845-3402751,402-8538845-3402751,2024-04-10T19:15:22+00:00,2024-04-12T00:37:30+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO25 V3.0 (Olive Green), Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rai",H2504_FBA,B0BJXNT8V6,Shipped,1,INR,3719,,,,,,,,BENGALURU,KARNATAKA,560075,IN,,FALSE,,,,FALSE
404-2194323-9187520,404-2194323-9187520,2024-04-10T18:59:37+00:00,2024-04-10T23:09:14+00:00,Cancelled,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO25 V3.0 (Olive Green), Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rai",H2504_FBA,B0BJXNT8V6,Cancelled,0,,,,,,,,,,"Payyambalam, kannur",Kerala,670001,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,,,FALSE
402-0693181-8914741,402-0693181-8914741,2024-04-10T18:35:48+00:00,2024-04-12T08:32:39+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO25 V3.0 (Black), Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rain Cove",H2502_FBA,B0BKPLGCR6,Shipped,1,INR,3719,,,,,,,,MUMBAI,MAHARASHTRA,400011,IN,,FALSE,,,,FALSE
402-3156380-7848341,402-3156380-7848341,2024-04-10T16:58:05+00:00,2024-04-11T15:44:32+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO40(Grey & Black), Functional Travel Backpack (Fits Laptop Up to 15.6 inch),Water Resistant Fabric,Travel Backpack for Women and Men(Rain",ltpdesign02_FBA,B07BQ3ZWRB,Shipped,1,INR,3533,,40,,,,,40,PUNE,MAHARASHTRA,411051,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,,,FALSE
404-9580377-4337164,404-9580377-4337164,2024-04-10T16:05:36+00:00,2024-04-11T05:44:23+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro MOJO V2.0 (Black), Everyday Backpack (Fits Laptop Up to 15.6 inch), Ultra Lightweight Backpack for Women and Men,365 Days Warranty, Made In I",V2MJ2_FBA,B0CTWX9KGT,Shipped,1,INR,2199,,,,,,,,MUMBAI,MAHARASHTRA,400092,IN,,FALSE,,,,FALSE
402-1431263-0801140,,2024-04-10T15:24:52+00:00,2024-04-17T06:47:39+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,CarryPro ZoPro AllPacker 22L (Limited Edition) (Black),ZOP02,B0CP2F1FT5,Shipped,1,INR,2999,457.47,,,,,,,LETHIPORA,JAMMU & KASHMIR,192304,IN,,FALSE,,,Easy Ship,FALSE
403-6346729-5809917,403-6346729-5809917,2024-04-10T14:02:33+00:00,2024-04-10T18:06:21+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO40(Black), Functional Travel Backpack (Fits Laptop Up to 15.6 inch),Water Resistant Fabric,Travel Backpack for Women and Men(Rain Cover &",H4002_FBA,B0BN33W9RJ,Shipped,1,INR,3533,,,,,,,,BANGALORE,KARNATAKA,560093,IN,,FALSE,,,,FALSE
402-0746674-4857937,402-0746674-4857937,2024-04-10T03:38:18+00:00,2024-04-11T03:56:51+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro MOJO V2.0 (Space Grey), Everyday Backpack (Fits Laptop Up to 15.6 inch), Ultra Lightweight Backpack for Women and Men,365 Days Warranty, Made",V2MJ3_FBA,B0CTWWK68W,Shipped,1,INR,2199,,,,,,,,AHMEDABAD,GUJARAT,380015,IN,,FALSE,,,,FALSE
406-7350099-9094737,406-7350099-9094737,2024-04-10T03:28:08+00:00,2024-04-10T05:43:28+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro MOJO V2.0 (Mist Grey), Everyday Backpack (Fits Laptop Up to 15.6 inch), Ultra Lightweight Backpack for Women and Men,365 Days Warranty, Made",V2MJ8_FBA,B0CTWVM9FV,Shipped,1,INR,2199,,40,,,,,40,Mandi,HIMACHAL PRADESH,175032,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,,,FALSE
405-7874477-7311519,405-7874477-7311519,2024-04-10T02:58:43+00:00,2024-04-10T10:35:24+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO25 V3.0 (Rust Orange), Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rai",H2501_FBA,B0BJXTDBTR,Shipped,1,INR,3719,,40,,,,,40,New Delhi,DELHI,110074,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,,,FALSE
404-3223754-3344347,,2024-04-09T21:23:03+00:00,2024-04-16T06:17:35+00:00,Shipped - Returned to Seller,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,"CarryPro Mojo 20 Ltrs (Mist Grey), Everyday Laptop Backpack (Fits Laptop Up To 15.6 Inch), Roll-Top, Water Resistant Fabric, Ultra Lightweight Backpack For Women&Men,365 Days Warranty, Made In India",MOJ08,B0CDL6V63S,Shipped,1,INR,1899,289.68,,,,,,,NEW DELHI,DELHI,110030,IN,,FALSE,,,Easy Ship,FALSE
406-0296632-3519551,406-0296632-3519551,2024-04-09T20:47:55+00:00,2024-04-10T11:14:38+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO40(Grey & Black), Functional Travel Backpack (Fits Laptop Up to 15.6 inch),Water Resistant Fabric,Travel Backpack for Women and Men(Rain",ltpdesign02_FBA,B07BQ3ZWRB,Shipped,1,INR,3533,,40,,,,,40,Sunam,PUNJAB,148028,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,,,FALSE
405-4277236-6477129,405-4277236-6477129,2024-04-09T16:40:42+00:00,2024-04-09T22:22:26+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro Rain & Dust Cover for Backpack, Waterproof Dustproof Rain Cover, Elastic Adjustable for School, College, Office,Hiking Bags (15L-24L,Black)",RC001_FBA,B0CBVW1TFK,Shipped,1,INR,278,,40,,,,,,GHAZIABAD,UTTAR PRADESH,201012,IN,,FALSE,,,,FALSE
406-2406083-7813926,,2024-04-09T16:14:41+00:00,2024-04-19T06:20:34+00:00,Shipped - Returned to Seller,Merchant,Amazon.in,WebsiteOrderChannel,,NextDay,"CarryPro Mojo 20 Ltrs (Mist Grey), Everyday Laptop Backpack (Fits Laptop Up To 15.6 Inch), Roll-Top, Water Resistant Fabric, Ultra Lightweight Backpack For Women&Men,365 Days Warranty, Made In India",MOJ08,B0CDL6V63S,Shipped,1,INR,1899,289.68,100,15.25,,,,,MUMBAI,MAHARASHTRA,400064,IN,,FALSE,,,Easy Ship,FALSE
408-3364463-2483549,,2024-04-09T14:52:13+00:00,2024-04-10T12:49:14+00:00,Cancelled,Merchant,Amazon.in,WebsiteOrderChannel,,NextDay,"CarryPro SLING(Space Grey) Crossbody Bag for Men and Women with Adjustable Strap, Water Resistant (2L)",CROSS03,B0BGNWFRRB,,0,INR,422.88,76.12,,,,,,,NEW DELHI,DELHI,110019,IN,,FALSE,,,Easy Ship,FALSE
408-1305814-8424369,408-1305814-8424369,2024-04-09T14:52:13+00:00,2024-04-10T12:45:26+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO25 V3.0 (Space Grey), Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rain",H2503_FBA,B0BKPQ9VWL,Shipped,1,INR,3719,,,,,,,,NEW DELHI,DELHI,110019,IN,,FALSE,,,,FALSE
404-3384781-5026711,404-3384781-5026711,2024-04-09T14:10:50+00:00,2024-04-13T07:47:32+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO40(Olive Green), Functional Travel Backpack (Fits Laptop Up to 15.6 inch),Water Resistant Fabric,Travel Backpack for Women and Men(Rain C",H4004_FBA,B0C1T1JLSQ,Shipped,1,INR,3533,,,,,,,,DIBRUGARH,ASSAM,786004,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,,,FALSE
405-1744971-9789134,405-1744971-9789134,2024-04-09T13:02:19+00:00,2024-04-09T14:13:52+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO25 V3.0 (Black), Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rain Cove",H2502_FBA,B0BKPLGCR6,Shipped,1,INR,3719,,99,,,,,,MUMBAI,MAHARASHTRA,400086,IN,,FALSE,,,,FALSE
407-9011661-6777164,407-9011661-6777164,2024-04-09T10:42:09+00:00,2024-04-13T08:00:17+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO40(Olive Green), Functional Travel Backpack (Fits Laptop Up to 15.6 inch),Water Resistant Fabric,Travel Backpack for Women and Men(Rain C",H4004_FBA,B0C1T1JLSQ,Shipped,1,INR,3533,,40,,,,,40,AIZAWL,MIZORAM,796001,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,,,FALSE
403-4959644-4746768,403-4959644-4746768,2024-04-09T10:23:10+00:00,2024-04-09T10:46:04+00:00,Cancelled,Amazon,Amazon.in,,,Expedited,"CarryPro MOJO V2.0 (Mist Grey), Everyday Backpack (Fits Laptop Up to 15.6 inch), Ultra Lightweight Backpack for Women and Men,365 Days Warranty, Made",V2MJ8_FBA,B0CTWVM9FV,Cancelled,0,,,,,,,,,,FARIDABAD,HARYANA,121001,IN,,FALSE,,,,FALSE
407-7332352-6604355,407-7332352-6604355,2024-04-09T07:56:23+00:00,2024-04-10T19:34:24+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO25 V3.0, Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rain Cover Includ",H25005_FBA,B0CLJ667DZ,Shipped,1,INR,3719,,40,,,,,40,RAJGURUNAGAR KHED,MAHARASHTRA,410505,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,,,FALSE
171-8930006-7937917,171-8930006-7937917,2024-04-09T02:34:14+00:00,2024-04-13T09:39:22+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro Mojo 20 Ltrs (Yellow), Everyday Laptop Backpack (Fits Laptop Up To 15.6 Inch), Roll-Top, Water Resistant Fabric, Ultra Lightweight Backpack F",MOJ05_FBA,B0BCK9DFD4,Shipped,1,INR,1899,,40,,,,,40,THIRUVANANTHAPURAM,KERALA,695012,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,,,FALSE
408-4683265-8979552,408-4683265-8979552,2024-04-09T02:23:55+00:00,2024-04-09T07:15:23+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO40(Rust Orange), Functional Travel Backpack (Fits Laptop Up to 15.6 inch),Water Resistant Fabric,Travel Backpack for Women and Men(Rain C",H4001_FBA,B0BN348JBC,Shipped,1,INR,3533,,,,,,,,Ahmedabad,GUJARAT,380013,IN,,FALSE,,,,FALSE
406-7488108-2736362,406-7488108-2736362,2024-04-08T20:33:20+00:00,2024-04-09T07:24:09+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO40(Black), Functional Travel Backpack (Fits Laptop Up to 15.6 inch),Water Resistant Fabric,Travel Backpack for Women and Men(Rain Cover &",H4002_FBA,B0BN33W9RJ,Shipped,1,INR,3533,,,,,,,,MANGALURU,KARNATAKA,575006,IN,,FALSE,,,,FALSE
406-5854001-4415549,406-5854001-4415549,2024-04-08T16:03:55+00:00,2024-04-10T07:22:20+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO40(Black), Functional Travel Backpack (Fits Laptop Up to 15.6 inch),Water Resistant Fabric,Travel Backpack for Women and Men(Rain Cover &",H4002_FBA,B0BN33W9RJ,Shipped,1,INR,3533,,,,,,,,PUNE,MAHARASHTRA,411015,IN,,FALSE,,,,FALSE
404-3774347-0401902,404-3774347-0401902,2024-04-08T14:44:10+00:00,2024-04-13T10:24:53+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO40(Olive Green), Functional Travel Backpack (Fits Laptop Up to 15.6 inch),Water Resistant Fabric,Travel Backpack for Women and Men(Rain C",H4004_FBA,B0C1T1JLSQ,Shipped,1,INR,3533,,40,,,,,40,BENGALURU,KARNATAKA,560043,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,,,FALSE
403-0175526-3945957,,2024-04-08T13:53:30+00:00,2024-04-12T14:44:20+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,NextDay,"CarryPro HOBO25 V3.0 (Black), Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rain Cover Included), 730 Days Warranty (25-30 Ltrs)",H2502,B0BKPLGCR6,Shipped,1,INR,3999,610.02,,,,,,,BENGALURU,KARNATAKA,560037,IN,,FALSE,,,Easy Ship,FALSE
403-7399698-2793926,403-7399698-2793926,2024-04-08T12:40:38+00:00,2024-04-08T13:54:47+00:00,Cancelled,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO25 V3.0 (Black), Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rain Cove",H2502_FBA,B0BKPLGCR6,Cancelled,0,,,,,,,,,,BENGALURU,KARNATAKA,560037,IN,,FALSE,,,,FALSE
407-0338471-0764346,407-0338471-0764346,2024-04-08T12:39:44+00:00,2024-04-08T16:40:44+00:00,Cancelled,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO25 V3.0 (Black), Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rain Cove",H2502_FBA,B0BKPLGCR6,Cancelled,0,,,,,,,,,,JODHPUR,RAJASTHAN,342006,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,,,FALSE
406-2858857-1246737,406-2858857-1246737,2024-04-08T12:26:32+00:00,2024-04-08T15:14:22+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO40(Black), Functional Travel Backpack (Fits Laptop Up to 15.6 inch),Water Resistant Fabric,Travel Backpack for Women and Men(Rain Cover &",H4002_FBA,B0BN33W9RJ,Shipped,1,INR,3533,,,,,,,,KOLKATA,WEST BENGAL,700030,IN,,FALSE,,,,FALSE
S02-4289144-6161829,24040819NM,2024-04-08T10:57:12+00:00,2024-04-20T17:15:08+00:00,Shipped,Amazon,Non-Amazon,,,Standard,-,MOJ03_FBA,B0BCKK2GF1,Unshipped,2,,,,,,,,,,Noida,UP,201301,IN,,FALSE,,,,FALSE
406-3817023-8762768,406-3817023-8762768,2024-04-08T10:35:57+00:00,2024-04-08T17:17:33+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO40(Grey & Black), Functional Travel Backpack (Fits Laptop Up to 15.6 inch),Water Resistant Fabric,Travel Backpack for Women and Men(Rain",ltpdesign02_FBA,B07BQ3ZWRB,Shipped,1,INR,3533,,40,,,,,40,NASIRABAD,RAJASTHAN,305601,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,,,FALSE
402-5217978-9201165,402-5217978-9201165,2024-04-08T10:23:44+00:00,2024-04-08T11:43:26+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro MOJO V2.0 (Olive Green), Everyday Backpack (Fits Laptop Up to 15.6 inch), Ultra Lightweight Backpack for Women and Men,365 Days Warranty, Mad",V2MJ6_FBA,B0CTX3NTW8,Shipped,1,INR,2199,,,,,,,,Ahmedabad,GUJARAT,380015,IN,,FALSE,,,,FALSE
404-1109094-0300353,404-1109094-0300353,2024-04-08T09:02:16+00:00,2024-04-08T11:28:04+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO40(Olive Green), Functional Travel Backpack (Fits Laptop Up to 15.6 inch),Water Resistant Fabric,Travel Backpack for Women and Men(Rain C",H4004_FBA,B0C1T1JLSQ,Shipped,1,INR,3533,,,,,,,,MUMBAI,MAHARASHTRA,400071,IN,,FALSE,,,,FALSE
402-7460272-7809107,,2024-04-08T09:00:50+00:00,2024-04-12T07:30:46+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,"CarryPro URBX 25 Ltrs(Black), Urban Exploration Laptop Backpack(16 inch), Two Front Organizers, Water Resistant Fabric, Roll-Top Zipper, Backpack for Men and Women, 365 Days Warranty",UX02,B0C2R6XM3T,Shipped,1,INR,2599,396.46,,,,,,,NEW DELHI,DELHI,110075,IN,,FALSE,,,Easy Ship,FALSE
408-5668938-2922765,408-5668938-2922765,2024-04-08T08:40:50+00:00,2024-04-08T14:26:25+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO25 V3.0 (Black), Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rain Cove",H2502_FBA,B0BKPLGCR6,Shipped,1,INR,3719,,,,,,,,HYDERABAD,TELANGANA,500087,IN,,FALSE,,,,FALSE
171-1632242-6041968,171-1632242-6041968,2024-04-08T06:08:13+00:00,2024-04-08T10:10:05+00:00,Cancelled,Amazon,Amazon.in,,,Expedited,"CarryPro Rain & Dust Cover for Backpack, Waterproof Dustproof Rain Cover, Elastic Adjustable for School, College, Office,Hiking Bags (15L-24L,Black)",RC001_FBA,B0CBVW1TFK,Cancelled,0,,,,,,,,,,KOLKATA,WEST BENGAL,700051,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,,,FALSE
404-8490520-7742729,,2024-04-08T05:39:38+00:00,2024-04-08T10:36:59+00:00,Cancelled,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,"CarryPro URBX 25 Ltrs(Black), Urban Exploration Laptop Backpack(16 inch), Two Front Organizers, Water Resistant Fabric, Roll-Top Zipper, Backpack for Men and Women, 365 Days Warranty",UX02,B0C2R6XM3T,,0,,,,,,,,,,Kolasib,MIZORAM,796081,IN,,FALSE,,,Easy Ship,FALSE
404-7995362-4592350,,2024-04-08T05:19:21+00:00,2024-04-08T05:41:53+00:00,Cancelled,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,"CarryPro URBX 25 Ltrs(Black), Urban Exploration Laptop Backpack(16 inch), Two Front Organizers, Water Resistant Fabric, Roll-Top Zipper, Backpack for Men and Women, 365 Days Warranty",UX02,B0C2R6XM3T,,0,,,,,,,,,,Kolasib,MIZORAM,796081,IN,,FALSE,,,Easy Ship,FALSE
406-0067744-2842708,406-0067744-2842708,2024-04-08T04:39:23+00:00,2024-04-08T11:22:30+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO40(Grey & Black), Functional Travel Backpack (Fits Laptop Up to 15.6 inch),Water Resistant Fabric,Travel Backpack for Women and Men(Rain",ltpdesign02_FBA,B07BQ3ZWRB,Shipped,1,INR,3519,,,,,,,,JAMSHEDPUR,JHARKHAND,831013,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,,,FALSE
405-9031819-8490725,405-9031819-8490725,2024-04-07T19:57:10+00:00,2024-04-08T06:22:29+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO25 V3.0 (Rust Orange), Everyday Workation Laptop Backpack(16 inch), Removable CAMERA BOX, Roll-Top Zipper, Backpack for Men and Women(Rai",H2501_FBA,B0BJXTDBTR,Shipped,1,INR,3719,,,,,,,,puttur,KARNATAKA,574202,IN,,FALSE,,,,FALSE
402-9481713-2073926,402-9481713-2073926,2024-04-07T17:44:15+00:00,2024-04-07T19:09:26+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro HOBO40(Black), Functional Travel Backpack (Fits Laptop Up to 15.6 inch),Water Resistant Fabric,Travel Backpack for Women and Men(Rain Cover &",H4002_FBA,B0BN33W9RJ,Shipped,1,INR,3519,,,,,,,,BENGALURU,KARNATAKA,560043,IN,,FALSE,,,,FALSE
407-0195572-3510764,407-0195572-3510764,2024-04-07T17:27:34+00:00,2024-04-08T04:10:21+00:00,Shipped,Amazon,Amazon.in,,,Expedited,"CarryPro MOJO V2.0 (Space Grey), Everyday Backpack (Fits Laptop Up to 15.6 inch), Ultra Lightweight Backpack for Women and Men,365 Days Warranty, Made",V2MJ3_FBA,B0CTWWK68W,Shipped,1,INR,2199,,,,,,,,Thane,MAHARASHTRA,401209,IN,,FALSE,,,,FALSE
